,playbackTime,curTime,renderTime,cameraX,cameraY,cameraZ,HPTime,curHP,maxHP,isDead
908,1616313802137,475.0780944824219,1616313802137,6492.89892578125,1911.8480224609375,7917.1533203125,1616313802153,590,1027,False
909,1616313802235,475.47125244140625,1616313802235,6584.9248046875,1911.8480224609375,7949.3515625,1616313802253,592,1027,False
910,1616313802342,475.89398193359375,1616313802342,6591.28955078125,1911.8480224609375,7946.7275390625,1616313802354,592,1027,False
911,1616313802437,476.2740173339844,1616313802437,6589.73828125,1911.8480224609375,7944.7802734375,1616313802452,593,1027,False
912,1616313802543,476.6909484863281,1616313802544,6577.6220703125,1911.8480224609375,7933.8974609375,1616313802558,595,1027,False
913,1616313802638,477.0780334472656,1616313802638,6550.5087890625,1911.8480224609375,7912.8505859375,1616313802652,596,1027,False
914,1616313802739,477.487548828125,1616313802741,6539.56298828125,1911.8480224609375,7904.3505859375,1616313802753,597,1027,False
915,1616313802839,477.8878173828125,1616313802839,6521.19921875,1911.8480224609375,7890.9228515625,1616313802851,597,1027,False
916,1616313802937,478.28375244140625,1616313802939,6515.29541015625,1911.8480224609375,7886.6142578125,1616313802952,599,1027,False
917,1616313803038,478.67950439453125,1616313803037,6514.91259765625,1911.8480224609375,7886.3349609375,1616313803054,600,1027,False
918,1616313803139,479.08367919921875,1616313803140,6514.91259765625,1911.8480224609375,7886.3349609375,1616313803152,601,1027,False
919,1616313803240,479.48309326171875,1616313803241,6514.91259765625,1911.8480224609375,7886.3349609375,1616313803256,603,1027,False
920,1616313803337,479.8843688964844,1616313803337,6514.91259765625,1911.8480224609375,7886.3349609375,1616313803357,603,1027,False
921,1616313803439,480.28704833984375,1616313803439,6514.91259765625,1911.8480224609375,7886.3349609375,1616313803454,604,1027,False
922,1616313803557,480.76104736328125,1616313803557,6514.91259765625,1911.8480224609375,7886.3349609375,1616313803545,605,1027,False
923,1616313803635,481.07073974609375,1616313803651,6514.91259765625,1911.8480224609375,7886.3349609375,1616313803655,607,1027,False
924,1616313803735,481.47039794921875,1616313803736,6514.91259765625,1911.8480224609375,7886.3349609375,1616313803752,608,1027,False
925,1616313803852,481.93719482421875,1616313803851,6514.91259765625,1911.8480224609375,7886.3349609375,1616313803855,608,1027,False
926,1616313803936,482.2709045410156,1616313803936,6512.35205078125,1911.8480224609375,7861.7783203125,1616313803952,609,1027,False
927,1616313804038,482.6712341308594,1616313804038,6506.83447265625,1911.8480224609375,7889.2119140625,1616313804058,611,1027,False
928,1616313804135,483.0704040527344,1616313804151,6485.2294921875,1911.8480224609375,8164.64453125,1616313804152,612,1027,False
929,1616313804235,483.4710998535156,1616313804235,6447.8525390625,1911.8480224609375,8332.8759765625,1616313804260,613,1027,False
930,1616313804352,483.93719482421875,1616313804352,6398.720703125,1911.8480224609375,8492.861328125,1616313804354,613,1027,False
931,1616313804435,484.27044677734375,1616313804436,6359.19970703125,1911.8480224609375,8608.279296875,1616313804454,615,1027,False
932,1616313804553,484.73822021484375,1616313804553,6314.7978515625,1911.8480224609375,8751.66015625,1616313804554,616,1027,False
933,1616313804635,485.0706787109375,1616313804635,6308.84228515625,1911.8480224609375,8770.9912109375,1616313804652,617,1027,False
934,1616313804738,485.47845458984375,1616313804738,6308.27783203125,1911.8480224609375,8772.8232421875,1616313804755,619,1027,False
935,1616313804836,485.872802734375,1616313804836,6308.24609375,1911.8480224609375,8772.9267578125,1616313804857,619,1027,False
936,1616313804937,486.2790832519531,1616313804937,6308.24609375,1911.8480224609375,8772.9267578125,1616313804951,620,1027,False
937,1616313805053,486.74017333984375,1616313805053,6308.24609375,1911.8480224609375,8772.9267578125,1616313805066,621,1027,False
938,1616313805156,487.1596984863281,1616313805156,6308.24609375,1911.8480224609375,8772.9267578125,1616313805167,623,1027,False
939,1616313805255,487.5564270019531,1616313805270,6308.24609375,1911.8480224609375,8772.9267578125,1616313805274,624,1027,False
940,1616313805360,487.9683532714844,1616313805360,6308.24609375,1911.8480224609375,8772.9267578125,1616313805377,625,1027,False
941,1616313805467,488.4036560058594,1616313805451,6308.24609375,1911.8480224609375,8772.9267578125,1616313805469,625,1027,False
942,1616313805558,488.7666320800781,1616313805560,6308.24609375,1911.8480224609375,8772.9267578125,1616313805573,627,1027,False
943,1616313805668,489.20355224609375,1616313805651,6308.24609375,1911.8480224609375,8772.9267578125,1616313805669,628,1027,False
944,1616313805758,489.565185546875,1616313805759,6308.24609375,1911.8480224609375,8772.9267578125,1616313805767,629,1027,False
945,1616313805854,489.9545593261719,1616313805856,6308.24609375,1911.8480224609375,8772.9267578125,1616313805872,629,1027,False
946,1616313805961,490.3723449707031,1616313805961,6308.24609375,1911.8480224609375,8772.9267578125,1616313805972,631,1027,False
947,1616313806052,490.7436828613281,1616313806067,6308.24609375,1911.8480224609375,8772.9267578125,1616313806072,632,1027,False
948,1616313806157,491.1578674316406,1616313806157,6308.24609375,1911.8480224609375,8772.9267578125,1616313806169,633,1027,False
949,1616313806256,491.5485534667969,1616313806256,6308.24609375,1911.8480224609375,8772.9267578125,1616313806273,635,1027,False
950,1616313806360,491.9662170410156,1616313806360,6308.24609375,1911.8480224609375,8772.9267578125,1616313806375,635,1027,False
951,1616313806456,492.35394287109375,1616313806457,6308.24609375,1911.8480224609375,8772.9267578125,1616313806469,636,1027,False
952,1616313806553,492.7379150390625,1616313806553,6308.24609375,1911.8480224609375,8772.9267578125,1616313806569,637,1027,False
953,1616313806652,493.1373291015625,1616313806652,6308.24609375,1911.8480224609375,8772.9267578125,1616313806661,639,1027,False
954,1616313806735,493.47088623046875,1616313806736,14340.0,1911.8480224609375,13100.4423828125,1616313806751,640,1027,False
955,1616313806835,493.87115478515625,1616313806836,14286.4482421875,1911.8480224609375,13019.041015625,1616313806846,661,1027,False
956,1616313806934,494.2707214355469,1616313806934,14207.181640625,1911.8480224609375,12899.359375,1616313806940,706,1027,False
957,1616313807018,494.60357666015625,1616313807018,14141.4912109375,1911.8480224609375,12798.6923828125,1616313807030,729,1027,False
958,1616313807119,495.00372314453125,1616313807120,14069.923828125,1911.8480224609375,12673.0224609375,1616313807130,752,1027,False
959,1616313807218,495.40386962890625,1616313807218,13998.5,1911.8480224609375,12547.572265625,1616313807229,795,1027,False
960,1616313807318,495.80364990234375,1616313807318,13942.0,1911.8480224609375,12450.4423828125,1616313807324,818,1027,False
961,1616313807401,496.1386413574219,1616313807402,13942.0,1911.8480224609375,12450.4423828125,1616313807406,841,1027,False
962,1616313807471,496.404296875,1616313807485,13942.0,1911.8480224609375,12450.4423828125,1616313807496,885,1027,False
963,1616313807568,496.803955078125,1616313807568,13932.6630859375,1911.8480224609375,12427.890625,1616313807576,898,1027,False
964,1616313807650,497.1368408203125,1616313807639,13920.0,1911.8480224609375,12396.4423828125,1616313807656,921,1027,False
965,1616313807720,497.40472412109375,1616313807734,13920.0,1911.8480224609375,12396.4423828125,1616313807741,943,1027,False
966,1616313807817,497.8033447265625,1616313807818,13920.0,1911.8480224609375,12396.4423828125,1616313807823,987,1027,False
967,1616313807902,498.1384582519531,1616313807902,13909.970703125,1911.8480224609375,12373.5546875,1616313807911,1010,1027,False
968,1616313807985,498.4700927734375,1616313807985,13882.0,1911.8480224609375,12308.4423828125,1616313807991,1027,1027,False
969,1616313808067,498.8034362792969,1616313808067,13882.0,1911.8480224609375,12308.4423828125,1616313808077,1027,1027,False
970,1616313808152,499.1368713378906,1616313808152,13882.0,1911.8480224609375,12308.4423828125,1616313808164,1027,1027,False
971,1616313808251,499.5374450683594,1616313808252,13882.0,1911.8480224609375,12308.4423828125,1616313808258,1027,1027,False
972,1616313808353,499.9437561035156,1616313808353,13882.0,1911.8480224609375,12308.4423828125,1616313808335,1027,1027,False
973,1616313808433,500.2705383300781,1616313808435,13882.0,1911.8480224609375,12308.4423828125,1616313808443,1027,1027,False
974,1616313808518,500.60345458984375,1616313808518,13882.0,1911.8480224609375,12308.4423828125,1616313808525,1027,1027,False
975,1616313808587,500.869873046875,1616313808600,13882.0,1911.8480224609375,12308.4423828125,1616313808610,1027,1027,False
976,1616313808685,501.27032470703125,1616313808685,13882.0,1911.8480224609375,12308.4423828125,1616313808694,1027,1027,False
977,1616313808752,501.53668212890625,1616313808767,13882.0,1911.8480224609375,12308.4423828125,1616313808771,1027,1027,False
978,1616313808850,501.9366149902344,1616313808836,13882.0,1911.8480224609375,12308.4423828125,1616313808859,1027,1027,False
979,1616313808950,502.3370361328125,1616313808928,13882.0,1911.8480224609375,12308.4423828125,1616313808945,1027,1027,False
980,1616313809034,502.6700134277344,1616313809034,13882.0,1911.8480224609375,12308.4423828125,1616313809039,1027,1027,False
981,1616313809117,503.0033264160156,1616313809107,13882.0,1911.8480224609375,12308.4423828125,1616313809128,1027,1027,False
982,1616313809200,503.33648681640625,1616313809200,13818.7783203125,1911.8480224609375,12170.3974609375,1616313809205,1027,1027,False
983,1616313809284,503.67138671875,1616313809285,13813.869140625,1911.8480224609375,12157.83203125,1616313809293,1027,1027,False
984,1616313809352,503.9371337890625,1616313809368,13782.4453125,1911.8480224609375,12099.5478515625,1616313809374,1027,1027,False
985,1616313809467,504.40325927734375,1616313809467,13660.921875,1911.8480224609375,11884.0751953125,1616313809449,1027,1027,False
986,1616313809550,504.73675537109375,1616313809538,13546.890625,1911.8480224609375,11704.8623046875,1616313809559,1027,1027,False
987,1616313809634,505.0710144042969,1616313809650,13404.9091796875,1911.8480224609375,11520.029296875,1616313809644,1027,1027,False
988,1616313809734,505.470458984375,1616313809720,13333.3544921875,1911.8480224609375,11430.384765625,1616313809742,1027,1027,False
989,1616313809803,505.7369689941406,1616313809818,13233.9140625,1911.8480224609375,11306.1728515625,1616313809825,1027,1027,False
990,1616313809890,506.06976318359375,1616313809900,13149.630859375,1911.8480224609375,11202.9658203125,1616313809906,1027,1027,False
991,1616313810002,506.5364074707031,1616313810002,13035.6337890625,1911.8480224609375,11091.83984375,1616313809992,1027,1027,False
992,1616313810069,506.80328369140625,1616313810084,12937.1865234375,1911.8480224609375,11002.234375,1616313810088,1027,1027,False
993,1616313810166,507.2041931152344,1616313810155,12858.244140625,1911.8480224609375,10930.9736328125,1616313810174,1027,1027,False
994,1616313810235,507.4705810546875,1616313810251,12740.083984375,1911.8480224609375,10824.4677734375,1616313810257,1027,1027,False
995,1616313810335,507.8697814941406,1616313810335,12644.6337890625,1911.8480224609375,10738.4560546875,1616313810339,1027,1027,False
996,1616313810417,508.2032165527344,1616313810402,12568.5361328125,1911.8480224609375,10669.8857421875,1616313810426,1027,1027,False
997,1616313810501,508.5366516113281,1616313810501,12455.9619140625,1911.8480224609375,10568.4482421875,1616313810506,1027,1027,False
998,1616313810569,508.8050842285156,1616313810584,12362.357421875,1911.8480224609375,10484.1064453125,1616313810590,1027,1027,False
999,1616313810668,509.20281982421875,1616313810668,12267.640625,1911.8480224609375,10398.7607421875,1616313810677,1027,1027,False
1000,1616313810733,509.4695739746094,1616313810734,12192.5048828125,1911.8480224609375,10331.056640625,1616313810756,1027,1027,False
1001,1616313810834,509.8701477050781,1616313810835,12079.689453125,1911.8480224609375,10229.4013671875,1616313810839,1027,1027,False
1002,1616313810918,510.203125,1616313810918,11986.09375,1911.8480224609375,10145.06640625,1616313810923,1027,1027,False
1003,1616313811000,510.5362243652344,1616313810984,11902.50390625,1911.8480224609375,10053.1494140625,1616313811004,1027,1027,False
1004,1616313811070,510.8029479980469,1616313811087,11735.9638671875,1911.8480224609375,9878.2255859375,1616313811099,1027,1027,False
1005,1616313811184,511.2697448730469,1616313811184,11610.3564453125,1911.8480224609375,9771.59375,1616313811191,1027,1027,False
1006,1616313811267,511.6048278808594,1616313811253,11529.6318359375,1911.8480224609375,9708.62109375,1616313811273,1027,1027,False
1007,1616313811335,511.86962890625,1616313811350,11409.5498046875,1911.8480224609375,9615.6533203125,1616313811358,1027,1027,False
1008,1616313811434,512.2702026367188,1616313811425,11328.8759765625,1911.8480224609375,9553.251953125,1616313811446,1027,1027,False
1009,1616313811534,512.6696166992188,1616313811534,11187.9541015625,1911.8480224609375,9444.259765625,1616313811545,1027,1027,False
1010,1616313811617,513.0030517578125,1616313811619,11080.2734375,1911.8480224609375,9360.9794921875,1616313811631,1027,1027,False
1011,1616313811718,513.4029541015625,1616313811718,10956.3564453125,1911.8480224609375,9265.1435546875,1616313811721,1027,1027,False
1012,1616313811805,513.7567749023438,1616313811787,10871.51953125,1911.8480224609375,9199.5302734375,1616313811808,1027,1027,False
1013,1616313811884,514.0698852539062,1616313811884,10746.3798828125,1911.8480224609375,9102.7490234375,1616313811894,1027,1027,False
1014,1616313811952,514.33642578125,1616313811967,10641.109375,1911.8480224609375,9021.3349609375,1616313811973,1027,1027,False
1015,1616313812037,514.6707763671875,1616313812051,10536.396484375,1911.8480224609375,8940.3505859375,1616313812058,1027,1027,False
1016,1616313812134,515.0697631835938,1616313812134,10435.69140625,1911.8480224609375,8862.4638671875,1616313812140,1027,1027,False
1017,1616313812204,515.3425903320312,1616313812217,10335.1875,1911.8480224609375,8784.7314453125,1616313812225,1027,1027,False
1018,1616313812301,515.7384643554688,1616313812301,10235.306640625,1911.8480224609375,8707.4814453125,1616313812308,1027,1027,False
1019,1616313812383,516.0701904296875,1616313812384,10134.9658203125,1911.8480224609375,8629.875,1616313812388,1027,1027,False
1020,1616313812467,516.4028930664062,1616313812454,10053.8876953125,1911.8480224609375,8567.1669921875,1616313812474,1027,1027,False
1021,1616313812567,516.8035278320312,1616313812545,9952.8779296875,1911.8480224609375,8489.044921875,1616313812568,1027,1027,False
1022,1616313812636,517.0729370117188,1616313812636,9827.1630859375,1911.8480224609375,8391.8173828125,1616313812656,1027,1027,False
1023,1616313812729,517.4418334960938,1616313812729,9709.4052734375,1911.8480224609375,8300.7431640625,1616313812740,1027,1027,False
1024,1616313812814,517.7882690429688,1616313812814,9611.6318359375,1911.8480224609375,8225.1240234375,1616313812825,1027,1027,False
1025,1616313812896,518.1156616210938,1616313812896,9506.763671875,1911.8480224609375,8144.0166015625,1616313812905,1027,1027,False
1026,1616313812979,518.4435424804688,1616313812979,9409.91796875,1911.8480224609375,8069.11328125,1616313812994,1027,1027,False
1027,1616313813072,518.8250122070312,1616313813056,9329.24609375,1911.8480224609375,8006.720703125,1616313813076,1027,1027,False
1028,1616313813146,519.11474609375,1616313813146,9206.2568359375,1911.8480224609375,7911.59765625,1616313813160,1027,1027,False
1029,1616313813234,519.46826171875,1616313813234,9104.0849609375,1911.8480224609375,7827.90234375,1616313813252,1027,1027,False
1030,1616313813336,519.8773193359375,1616313813336,8961.8076171875,1911.8480224609375,7707.0908203125,1616313813339,1027,1027,False
1031,1616313813417,520.2061767578125,1616313813407,8875.8486328125,1911.8480224609375,7636.6259765625,1616313813422,1027,1027,False
1032,1616313813486,520.4793090820312,1616313813501,8781.95703125,1911.8480224609375,7502.3583984375,1616313813511,1027,1027,False
1033,1616313813583,520.87060546875,1616313813570,8763.111328125,1911.8480224609375,7415.357421875,1616313813592,1027,1027,False
1034,1616313813667,521.2039794921875,1616313813653,8714.0,1911.8480224609375,7290.1884765625,1616313813675,1027,1027,False
1035,1616313813741,521.4833374023438,1616313813741,8675.7685546875,1911.8480224609375,7205.31640625,1616313813761,1027,1027,False
1036,1616313813838,521.8908081054688,1616313813828,8755.0234375,1911.8480224609375,7174.9072265625,1616313813841,1027,1027,False
1037,1616313813917,522.2029418945312,1616313813918,9004.2578125,1911.8480224609375,7119.4873046875,1616313813922,1027,1027,False
1038,1616313814003,522.5469970703125,1616313814006,9002.6103515625,1911.8480224609375,7082.19921875,1616313814019,1027,1027,False
1039,1616313814100,522.9362182617188,1616313814087,9006.9833984375,1911.8480224609375,7076.5478515625,1616313814108,1027,1027,False
1040,1616313814184,523.2694702148438,1616313814184,9043.9189453125,1911.8480224609375,7151.228515625,1616313814191,1027,1027,False
1041,1616313814257,523.5559692382812,1616313814257,9050.5419921875,1911.8480224609375,7260.748046875,1616313814276,1027,1027,False
1042,1616313814350,523.9359741210938,1616313814351,8916.4189453125,1911.8480224609375,7378.4853515625,1616313814357,1027,1027,False
1043,1616313814433,524.270263671875,1616313814418,8861.65234375,1911.8480224609375,7405.2353515625,1616313814438,1027,1027,False
1044,1616313814518,524.6036376953125,1616313814518,8939.3291015625,1911.8480224609375,7416.0498046875,1616313814526,1027,1027,False
1045,1616313814601,524.9358520507812,1616313814601,9032.1240234375,1911.8480224609375,7404.8759765625,1616313814604,1027,1027,False
1046,1616313814684,525.2698974609375,1616313814666,9034.7822265625,1911.8480224609375,7384.1884765625,1616313814689,1027,1027,False
1047,1616313814767,525.6022338867188,1616313814754,9068.09375,1911.8480224609375,7368.861328125,1616313814780,1027,1027,False
1048,1616313814869,526.0042114257812,1616313814869,9127.091796875,1911.8480224609375,7371.9423828125,1616313814876,1027,1027,False
1049,1616313814951,526.3366088867188,1616313814951,9108.2177734375,1911.8480224609375,7304.998046875,1616313814954,1027,1027,False
1050,1616313815034,526.6695556640625,1616313815018,9080.0166015625,1911.8480224609375,7232.3486328125,1616313815046,1027,1027,False
1051,1616313815120,527.0030517578125,1616313815134,9072.2373046875,1911.8480224609375,7273.83203125,1616313815139,1027,1027,False
1052,1616313815217,527.4035034179688,1616313815218,9109.1591796875,1911.8480224609375,7296.1767578125,1616313815226,1027,1027,False
1053,1616313815285,527.6748046875,1616313815301,9135.9619140625,1911.8480224609375,7232.3642578125,1616313815308,1027,1027,False
1054,1616313815384,528.0693359375,1616313815384,9085.841796875,1911.8480224609375,7219.455078125,1616313815389,1027,1027,False
1055,1616313815468,528.4025268554688,1616313815469,9018.220703125,1911.8480224609375,7266.224609375,1616313815482,1027,1027,False
1056,1616313815567,528.80322265625,1616313815551,8966.6728515625,1911.8480224609375,7364.490234375,1616313815575,1027,1027,False
1057,1616313815652,529.135986328125,1616313815652,8943.3447265625,1911.8480224609375,7488.828125,1616313815655,1027,1027,False
1058,1616313815734,529.4723510742188,1616313815721,8874.03125,1911.8480224609375,7488.8828125,1616313815742,943,1027,False
1059,1616313815818,529.8032836914062,1616313815817,8830.830078125,1911.8480224609375,7427.857421875,1616313815825,944,1027,False
1060,1616313815901,530.1357421875,1616313815901,8792.9931640625,1911.8480224609375,7375.162109375,1616313815904,946,1027,False
1061,1616313815984,530.4703369140625,1616313815984,8716.5390625,1911.8480224609375,7288.1240234375,1616313815992,947,1027,False
1062,1616313816067,530.802734375,1616313816051,8695.2470703125,1911.8480224609375,7259.2900390625,1616313816073,947,1027,False
1063,1616313816151,531.1366577148438,1616313816151,8703.2587890625,1911.8480224609375,7260.9794921875,1616313816161,948,1027,False
1064,1616313816227,531.42626953125,1616313816223,8700.6298828125,1911.8480224609375,7259.6064453125,1616313816246,948,1027,False
1065,1616313816334,531.8687133789062,1616313816334,8691.513671875,1911.8480224609375,7253.6015625,1616313816341,950,1027,False
1066,1616313816417,532.202392578125,1616313816417,8691.65234375,1911.8480224609375,7251.6572265625,1616313816424,951,1027,False
1067,1616313816488,532.4730224609375,1616313816500,8299.865234375,1911.8480224609375,7041.3291015625,1616313816511,583,1027,False
1068,1616313816584,532.8717041015625,1616313816572,8299.865234375,1911.8480224609375,7041.3291015625,1616313816591,497,1027,False
1069,1616313816666,533.2022705078125,1616313816654,8232.7255859375,1911.8480224609375,7006.7197265625,1616313816675,432,1027,False
1070,1616313816768,533.6033935546875,1616313816768,8062.537109375,1911.8480224609375,6916.966796875,1616313816760,441,1027,False
1071,1616313816853,533.9456787109375,1616313816854,7836.4599609375,1911.8480224609375,6757.89306640625,1616313816856,441,1027,False
1072,1616313816922,534.218505859375,1616313816922,7776.56689453125,1911.8480224609375,6713.796875,1616313816946,447,1027,False
1073,1616313817026,534.6271362304688,1616313817026,7773.41943359375,1911.8480224609375,6712.14892578125,1616313817044,464,1027,False
1074,1616313817117,535.0022583007812,1616313817117,7813.32470703125,1911.8480224609375,6744.669921875,1616313817122,421,1027,False
1075,1616313817192,535.2866821289062,1616313817206,7933.00927734375,1911.8480224609375,6822.6044921875,1616313817211,421,1027,False
1076,1616313817274,535.6239624023438,1616313817274,8029.1845703125,1911.8480224609375,6860.58642578125,1616313817293,378,1027,False
1077,1616313817368,536.002197265625,1616313817368,8139.6943359375,1911.8480224609375,6890.025390625,1616313817371,314,1027,False
1078,1616313817448,536.3225708007812,1616313817448,8203.46484375,1911.8480224609375,6935.705078125,1616313817460,320,1027,False
1079,1616313817533,536.6694946289062,1616313817550,8307.345703125,1911.8480224609375,6968.0078125,1616313817541,274,1027,False
1080,1616313817634,537.0697021484375,1616313817620,8388.9853515625,1911.8480224609375,6973.861328125,1616313817646,256,1027,False
1081,1616313817723,537.4279174804688,1616313817725,8514.1025390625,1911.8480224609375,6965.4267578125,1616313817746,262,1027,False
1082,1616313817820,537.8082275390625,1616313817820,8670.8505859375,1911.8480224609375,6983.7001953125,1616313817842,262,1027,False
1083,1616313817922,538.2224731445312,1616313817922,8862.1708984375,1911.8480224609375,7032.263671875,1616313817928,266,1027,False
1084,1616313818018,538.6021728515625,1616313818018,8840.1787109375,1911.8480224609375,7011.052734375,1616313817999,272,1027,False
1085,1616313818100,538.9351196289062,1616313818101,8798.8525390625,1911.8480224609375,6937.5888671875,1616313818107,272,1027,False
1086,1616313818185,539.2779541015625,1616313818172,8755.30078125,1911.8480224609375,6825.65087890625,1616313818193,275,1027,False
1087,1616313818267,539.602294921875,1616313818267,8695.8779296875,1911.8480224609375,6637.509765625,1616313818273,282,1027,False
1088,1616313818353,539.93603515625,1616313818353,8596.974609375,1911.8480224609375,6436.61376953125,1616313818357,282,1027,False
1089,1616313818421,540.2178955078125,1616313818437,8533.7763671875,1911.8480224609375,6448.384765625,1616313818447,288,1027,False
1090,1616313818521,540.6040649414062,1616313818521,8494.8466796875,1911.8480224609375,6523.8642578125,1616313818543,295,1027,False
1091,1616313818619,541.0147094726562,1616313818603,8413.6279296875,1911.8480224609375,6624.60498046875,1616313818625,302,1027,False
1092,1616313818701,541.335693359375,1616313818701,8293.8740234375,1911.8480224609375,6738.34423828125,1616313818710,302,1027,False
1093,1616313818784,541.6700439453125,1616313818770,8214.759765625,1911.8480224609375,6716.62060546875,1616313818791,308,1027,False
1094,1616313818868,542.0025634765625,1616313818868,8048.04150390625,1911.8480224609375,6639.3857421875,1616313818875,315,1027,False
1095,1616313818937,542.268798828125,1616313818950,7921.87353515625,1911.8480224609375,6591.80810546875,1616313818956,315,1027,False
1096,1616313819035,542.6688842773438,1616313819034,7918.98876953125,1911.8480224609375,6590.177734375,1616313819043,321,1027,False
1097,1616313819118,543.0023193359375,1616313819117,7958.12841796875,1911.8480224609375,6603.4765625,1616313819129,332,1027,False
1098,1616313819216,543.40283203125,1616313819203,7957.13671875,1911.8480224609375,6612.4599609375,1616313819224,338,1027,False
1099,1616313819302,543.7352905273438,1616313819302,7967.11962890625,1911.8480224609375,6547.14111328125,1616313819312,345,1027,False
1100,1616313819385,544.0718994140625,1616313819385,7994.05810546875,1911.8480224609375,6603.0126953125,1616313819390,351,1027,False
1101,1616313819467,544.4029541015625,1616313819457,7968.08984375,1911.8480224609375,6594.01171875,1616313819477,351,1027,False
1102,1616313819551,544.7361450195312,1616313819551,7912.4921875,1911.8480224609375,6517.90380859375,1616313819559,358,1027,False
1103,1616313819633,545.0690307617188,1616313819619,7940.76123046875,1911.8480224609375,6516.87451171875,1616313819638,372,1027,False
1104,1616313819718,545.4025268554688,1616313819718,8037.1806640625,1911.8480224609375,6568.65185546875,1616313819726,372,1027,False
1105,1616313819790,545.6685791015625,1616313819800,8163.0498046875,1911.8480224609375,6651.46728515625,1616313819808,378,1027,False
1106,1616313819884,546.069091796875,1616313819900,8143.21240234375,1911.8480224609375,6639.18994140625,1616313819895,385,1027,False
1107,1616313819975,546.4048461914062,1616313820000,8024.32080078125,1911.8480224609375,6588.32275390625,1616313819994,385,1027,False
1108,1616313820068,546.8021240234375,1616313820083,7806.9794921875,1911.8480224609375,6536.7373046875,1616313820091,391,1027,False
1109,1616313820172,547.2275390625,1616313820173,7468.068359375,1911.8480224609375,6422.64453125,1616313820177,398,1027,False
1110,1616313820268,547.6021728515625,1616313820268,7255.12060546875,1911.8480224609375,6306.94189453125,1616313820279,409,1027,False
1111,1616313820359,547.9644165039062,1616313820359,7273.34130859375,1911.8480224609375,6313.12353515625,1616313820378,415,1027,False
1112,1616313820456,548.3543701171875,1616313820456,7350.708984375,1911.8480224609375,6378.01123046875,1616313820477,415,1027,False
1113,1616313820551,548.7379150390625,1616313820551,7485.84521484375,1911.8480224609375,6509.00048828125,1616313820559,422,1027,False
1114,1616313820636,549.0684204101562,1616313820636,7601.95458984375,1911.8480224609375,6636.64892578125,1616313820650,428,1027,False
1115,1616313820736,549.4761352539062,1616313820736,7736.7490234375,1911.8480224609375,6688.46826171875,1616313820746,428,1027,False
1116,1616313820827,549.8346557617188,1616313820827,7813.93896484375,1911.8480224609375,6639.1884765625,1616313820846,435,1027,False
1117,1616313820927,550.2352905273438,1616313820925,7956.5576171875,1911.8480224609375,6649.55810546875,1616313820941,441,1027,False
1118,1616313821004,550.546142578125,1616313821021,8055.12646484375,1911.8480224609375,6713.64599609375,1616313821024,448,1027,False
1119,1616313821108,550.9635009765625,1616313821108,8018.2353515625,1911.8480224609375,6763.7041015625,1616313821112,454,1027,False
1120,1616313821202,551.34228515625,1616313821202,8059.44580078125,1911.8480224609375,6761.5966796875,1616313821209,454,1027,False
1121,1616313821276,551.6390991210938,1616313821278,8092.31982421875,1911.8480224609375,6710.24609375,1616313821292,403,1027,False
1122,1616313821371,552.019775390625,1616313821371,8165.978515625,1911.8480224609375,6594.13232421875,1616313821379,406,1027,False
1123,1616313821462,552.3573608398438,1616313821472,7990.18115234375,1911.8480224609375,6485.56201171875,1616313821474,211,1027,False
1124,1616313821553,552.7514038085938,1616313821539,7902.1923828125,1911.8480224609375,6482.3408203125,1616313821563,217,1027,False
1125,1616313821651,553.1358642578125,1616313821651,7743.77001953125,1911.8480224609375,6525.4140625,1616313821656,221,1027,False
1126,1616313821724,553.4227905273438,1616313821722,7389.09521484375,1911.8480224609375,6630.7255859375,1616313821742,221,1027,False
1127,1616313821808,553.757080078125,1616313821827,7132.0,1911.8480224609375,6674.4423828125,1616313821825,227,1027,False
1128,1616313821896,554.1047973632812,1616313821896,7132.0,1911.8480224609375,6674.4423828125,1616313821909,234,1027,False
1129,1616313821984,554.4691772460938,1616313821984,7132.0,1911.8480224609375,6674.4423828125,1616313821994,240,1027,False
1130,1616313822072,554.818603515625,1616313822072,7132.0,1911.8480224609375,6674.4423828125,1616313822082,,,True
1131,1616313822169,555.2105712890625,1616313822169,7132.0,1911.8480224609375,6674.4423828125,1616313822173,,,True
1132,1616313822252,555.5360717773438,1616313822252,7132.0,1911.8480224609375,6674.4423828125,1616313822263,,,True
1133,1616313822350,555.9348754882812,1616313822351,7132.0,1911.8480224609375,6674.4423828125,1616313822358,,,True
1134,1616313822434,556.2681274414062,1616313822434,7132.0,1911.8480224609375,6674.4423828125,1616313822441,,,True
1135,1616313822521,556.6183471679688,1616313822522,7132.0,1911.8480224609375,6674.4423828125,1616313822528,,,True
1136,1616313822591,556.869384765625,1616313822616,7132.0,1911.8480224609375,6674.4423828125,1616313822608,,,True
1137,1616313822686,557.2714233398438,1616313822700,7132.0,1911.8480224609375,6674.4423828125,1616313822708,,,True
1138,1616313822786,557.6690673828125,1616313822786,7132.0,1911.8480224609375,6674.4423828125,1616313822797,,,True
1139,1616313822883,558.0691528320312,1616313822872,7132.0,1911.8480224609375,6674.4423828125,1616313822891,,,True
1140,1616313822967,558.4015502929688,1616313822967,7132.0,1911.8480224609375,6674.4423828125,1616313822974,,,True
1141,1616313823051,558.736328125,1616313823051,7132.0,1911.8480224609375,6674.4423828125,1616313823060,,,True
